session,id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,177,7,4,0,3375,rebate,3500,0.5,tax_filing,0,dealer
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,178,8,1,1,3375,salesTax,1000,1,immediate,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,178,8,2,0,3375,taxCredit,1000,1,immediate,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,178,8,3,0,3375,taxDeduction,1000,1,immediate,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,178,8,4,0,3375,rebate,1000,1,immediate,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,179,9,1,0,3375,salesTax,5000,0.5,tax_filing,6,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,179,9,2,0,3375,taxCredit,4000,0.5,tax_filing,6,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,179,9,3,1,3375,taxDeduction,6500,0.5,tax_filing,6,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,179,9,4,0,3375,rebate,6000,0.5,tax_filing,6,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,180,10,1,0,3375,salesTax,1500,0.5,tax_filing,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,180,10,2,0,3375,taxCredit,6500,0.5,tax_filing,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,180,10,3,1,3375,taxDeduction,6500,0.5,tax_filing,2,government
T6z8_sRVJXaeqiZGfIosBZLGOvOnIIqqSJTQSILvQrEPWC-od_8-ssjOA6XmRovo,18,653,180,10,4,0,3375,rebate,4500,0.5,tax_filing,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,181,1,1,0,11250,salesTax,6000,0.75,tax_filing,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,181,1,2,0,11250,taxCredit,1000,0.75,tax_filing,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,181,1,3,0,11250,taxDeduction,7000,0.75,tax_filing,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,181,1,4,1,11250,rebate,6000,0.75,tax_filing,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,182,2,1,0,11250,salesTax,1000,1,immediate,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,182,2,2,0,11250,taxCredit,1500,1,immediate,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,182,2,3,1,11250,taxDeduction,2000,1,immediate,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,182,2,4,0,11250,rebate,1000,1,immediate,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,183,3,1,0,11250,salesTax,3500,1,immediate,2,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,183,3,2,0,11250,taxCredit,7000,1,immediate,2,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,183,3,3,0,11250,taxDeduction,2500,1,immediate,2,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,183,3,4,1,11250,rebate,3500,1,immediate,2,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,184,4,1,0,11250,salesTax,7000,0.75,immediate,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,184,4,2,1,11250,taxCredit,5000,0.75,immediate,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,184,4,3,0,11250,taxDeduction,6500,0.75,immediate,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,184,4,4,0,11250,rebate,6000,0.75,immediate,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,185,5,1,0,11250,salesTax,1000,1,immediate,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,185,5,2,0,11250,taxCredit,1500,1,immediate,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,185,5,3,1,11250,taxDeduction,1500,1,immediate,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,185,5,4,0,11250,rebate,1000,1,immediate,6,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,186,6,1,0,11250,salesTax,5500,0.75,tax_filing,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,186,6,2,0,11250,taxCredit,6000,0.75,tax_filing,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,186,6,3,0,11250,taxDeduction,6000,0.75,tax_filing,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,186,6,4,1,11250,rebate,7500,0.75,tax_filing,0,oem
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,187,7,1,0,11250,salesTax,1500,0.5,tax_filing,0,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,187,7,2,0,11250,taxCredit,1000,0.5,tax_filing,0,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,187,7,3,0,11250,taxDeduction,5000,0.5,tax_filing,0,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,187,7,4,1,11250,rebate,3500,0.5,tax_filing,0,dealer
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,188,8,1,0,11250,salesTax,1000,1,immediate,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,188,8,2,0,11250,taxCredit,1000,1,immediate,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,188,8,3,0,11250,taxDeduction,1000,1,immediate,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,188,8,4,1,11250,rebate,1000,1,immediate,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,189,9,1,0,11250,salesTax,5000,0.5,tax_filing,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,189,9,2,0,11250,taxCredit,4000,0.5,tax_filing,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,189,9,3,0,11250,taxDeduction,6500,0.5,tax_filing,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,189,9,4,1,11250,rebate,6000,0.5,tax_filing,6,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,190,10,1,0,11250,salesTax,1500,0.5,tax_filing,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,190,10,2,0,11250,taxCredit,6500,0.5,tax_filing,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,190,10,3,1,11250,taxDeduction,6500,0.5,tax_filing,2,government
u6re0P8f7KJxG4p7KWIGPH9dbzXyuGMeWtpozhpwLTe5lPhutzRnOdKEfvF1UitB,19,653,190,10,4,0,11250,rebate,4500,0.5,tax_filing,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,191,1,1,0,1125,salesTax,6000,0.75,tax_filing,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,191,1,2,0,1125,taxCredit,1000,0.75,tax_filing,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,191,1,3,0,1125,taxDeduction,7000,0.75,tax_filing,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,191,1,4,1,1125,rebate,6000,0.75,tax_filing,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,192,2,1,0,1125,salesTax,1000,1,immediate,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,192,2,2,1,1125,taxCredit,1500,1,immediate,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,192,2,3,0,1125,taxDeduction,2000,1,immediate,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,192,2,4,0,1125,rebate,1000,1,immediate,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,193,3,1,0,1125,salesTax,3500,1,immediate,2,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,193,3,2,0,1125,taxCredit,7000,1,immediate,2,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,193,3,3,0,1125,taxDeduction,2500,1,immediate,2,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,193,3,4,1,1125,rebate,3500,1,immediate,2,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,194,4,1,0,1125,salesTax,7000,0.75,immediate,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,194,4,2,0,1125,taxCredit,5000,0.75,immediate,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,194,4,3,0,1125,taxDeduction,6500,0.75,immediate,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,194,4,4,1,1125,rebate,6000,0.75,immediate,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,195,5,1,1,1125,salesTax,1000,1,immediate,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,195,5,2,0,1125,taxCredit,1500,1,immediate,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,195,5,3,0,1125,taxDeduction,1500,1,immediate,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,195,5,4,0,1125,rebate,1000,1,immediate,6,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,196,6,1,0,1125,salesTax,5500,0.75,tax_filing,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,196,6,2,0,1125,taxCredit,6000,0.75,tax_filing,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,196,6,3,0,1125,taxDeduction,6000,0.75,tax_filing,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,196,6,4,1,1125,rebate,7500,0.75,tax_filing,0,oem
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,197,7,1,0,1125,salesTax,1500,0.5,tax_filing,0,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,197,7,2,0,1125,taxCredit,1000,0.5,tax_filing,0,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,197,7,3,0,1125,taxDeduction,5000,0.5,tax_filing,0,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,197,7,4,1,1125,rebate,3500,0.5,tax_filing,0,dealer
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,198,8,1,1,1125,salesTax,1000,1,immediate,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,198,8,2,0,1125,taxCredit,1000,1,immediate,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,198,8,3,0,1125,taxDeduction,1000,1,immediate,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,198,8,4,0,1125,rebate,1000,1,immediate,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,199,9,1,0,1125,salesTax,5000,0.5,tax_filing,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,199,9,2,0,1125,taxCredit,4000,0.5,tax_filing,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,199,9,3,0,1125,taxDeduction,6500,0.5,tax_filing,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,199,9,4,1,1125,rebate,6000,0.5,tax_filing,6,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,200,10,1,0,1125,salesTax,1500,0.5,tax_filing,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,200,10,2,1,1125,taxCredit,6500,0.5,tax_filing,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,200,10,3,0,1125,taxDeduction,6500,0.5,tax_filing,2,government
X3l8RUOZtpdeEdgWtJqiD-BYMDzuMukL7ZhpprGQg0Ia8FbsKo1FTHKrjvhpkVxp,20,653,200,10,4,0,1125,rebate,4500,0.5,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,201,1,1,1,11250,salesTax,8000,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,201,1,2,0,11250,taxCredit,8000,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,201,1,3,0,11250,taxDeduction,7500,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,201,1,4,0,11250,rebate,6000,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,202,2,1,1,11250,salesTax,2000,1,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,202,2,2,0,11250,taxCredit,1000,1,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,202,2,3,0,11250,taxDeduction,1500,1,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,202,2,4,0,11250,rebate,2000,1,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,203,3,1,0,11250,salesTax,6000,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,203,3,2,0,11250,taxCredit,5500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,203,3,3,0,11250,taxDeduction,3500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,203,3,4,1,11250,rebate,5500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,204,4,1,0,11250,salesTax,8000,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,204,4,2,1,11250,taxCredit,5500,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,204,4,3,0,11250,taxDeduction,8000,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,204,4,4,0,11250,rebate,5500,0.75,tax_filing,2,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,205,5,1,0,11250,salesTax,2000,1,tax_filing,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,205,5,2,0,11250,taxCredit,1500,1,tax_filing,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,205,5,3,1,11250,taxDeduction,2000,1,tax_filing,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,205,5,4,0,11250,rebate,1000,1,tax_filing,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,206,6,1,0,11250,salesTax,4000,1,tax_filing,6,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,206,6,2,1,11250,taxCredit,1000,1,tax_filing,6,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,206,6,3,0,11250,taxDeduction,2500,1,tax_filing,6,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,206,6,4,0,11250,rebate,2500,1,tax_filing,6,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,207,7,1,0,11250,salesTax,1500,0.5,immediate,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,207,7,2,0,11250,taxCredit,1500,0.5,immediate,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,207,7,3,1,11250,taxDeduction,3500,0.5,immediate,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,207,7,4,0,11250,rebate,2500,0.5,immediate,0,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,208,8,1,0,11250,salesTax,1500,1,tax_filing,0,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,208,8,2,1,11250,taxCredit,1500,1,tax_filing,0,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,208,8,3,0,11250,taxDeduction,1500,1,tax_filing,0,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,208,8,4,0,11250,rebate,1000,1,tax_filing,0,oem
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,209,9,1,0,11250,salesTax,2500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,209,9,2,0,11250,taxCredit,5500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,209,9,3,1,11250,taxDeduction,4000,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,209,9,4,0,11250,rebate,2500,0.5,tax_filing,6,government
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,210,10,1,0,11250,salesTax,2500,1,tax_filing,6,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,210,10,2,1,11250,taxCredit,1000,1,tax_filing,6,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,210,10,3,0,11250,taxDeduction,5500,1,tax_filing,6,dealer
6DSzE91f3ImEzVKeMNJpXBk3QssM0VxDtNdDDWnHs6sMcfcG342wzWT9te5oWk0o,21,681,210,10,4,0,11250,rebate,2500,1,tax_filing,6,dealer
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,211,1,1,0,3750,salesTax,5500,1,immediate,2,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,211,1,2,1,3750,taxCredit,4500,1,immediate,2,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,211,1,3,0,3750,taxDeduction,6500,1,immediate,2,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,211,1,4,0,3750,rebate,2500,1,immediate,2,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,212,2,1,0,3750,salesTax,1500,1,tax_filing,0,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,212,2,2,1,3750,taxCredit,1000,1,tax_filing,0,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,212,2,3,0,3750,taxDeduction,2000,1,tax_filing,0,government
MmYIAdnsCKEbewzJTXkYs5Li0tEQjH-0ZxNI01aby22LaWBFM8qe5NPifmWjymxa,22,695,212,2,4,0,3750,rebate,2000,1,tax_filing,0,government
