id,respondentID,obsID,qID,altID,choice,maxSalestax,type,amount_nonSalesTax,amount_salesTax,timing_taxCredit,timing_rebate,source_rebate
20,653,191,1,4,1,1125,rebate,6000,0.75,tax_filing,6,dealer
20,653,192,2,1,0,1125,salesTax,1000,1,immediate,6,government
20,653,192,2,2,1,1125,taxCredit,1500,1,immediate,6,government
20,653,192,2,3,0,1125,taxDeduction,2000,1,immediate,6,government
20,653,192,2,4,0,1125,rebate,1000,1,immediate,6,government
20,653,193,3,1,0,1125,salesTax,3500,1,immediate,2,oem
20,653,193,3,2,0,1125,taxCredit,7000,1,immediate,2,oem
20,653,193,3,3,0,1125,taxDeduction,2500,1,immediate,2,oem
20,653,193,3,4,1,1125,rebate,3500,1,immediate,2,oem
20,653,194,4,1,0,1125,salesTax,7000,0.75,immediate,0,oem
20,653,194,4,2,0,1125,taxCredit,5000,0.75,immediate,0,oem
20,653,194,4,3,0,1125,taxDeduction,6500,0.75,immediate,0,oem
20,653,194,4,4,1,1125,rebate,6000,0.75,immediate,0,oem
20,653,195,5,1,1,1125,salesTax,1000,1,immediate,6,dealer
20,653,195,5,2,0,1125,taxCredit,1500,1,immediate,6,dealer
20,653,195,5,3,0,1125,taxDeduction,1500,1,immediate,6,dealer
20,653,195,5,4,0,1125,rebate,1000,1,immediate,6,dealer
20,653,196,6,1,0,1125,salesTax,5500,0.75,tax_filing,0,oem
20,653,196,6,2,0,1125,taxCredit,6000,0.75,tax_filing,0,oem
20,653,196,6,3,0,1125,taxDeduction,6000,0.75,tax_filing,0,oem
20,653,196,6,4,1,1125,rebate,7500,0.75,tax_filing,0,oem
20,653,197,7,1,0,1125,salesTax,1500,0.5,tax_filing,0,dealer
20,653,197,7,2,0,1125,taxCredit,1000,0.5,tax_filing,0,dealer
20,653,197,7,3,0,1125,taxDeduction,5000,0.5,tax_filing,0,dealer
20,653,197,7,4,1,1125,rebate,3500,0.5,tax_filing,0,dealer
20,653,198,8,1,1,1125,salesTax,1000,1,immediate,2,government
20,653,198,8,2,0,1125,taxCredit,1000,1,immediate,2,government
20,653,198,8,3,0,1125,taxDeduction,1000,1,immediate,2,government
20,653,198,8,4,0,1125,rebate,1000,1,immediate,2,government
20,653,199,9,1,0,1125,salesTax,5000,0.5,tax_filing,6,government
20,653,199,9,2,0,1125,taxCredit,4000,0.5,tax_filing,6,government
20,653,199,9,3,0,1125,taxDeduction,6500,0.5,tax_filing,6,government
20,653,199,9,4,1,1125,rebate,6000,0.5,tax_filing,6,government
20,653,200,10,1,0,1125,salesTax,1500,0.5,tax_filing,2,government
20,653,200,10,2,1,1125,taxCredit,6500,0.5,tax_filing,2,government
20,653,200,10,3,0,1125,taxDeduction,6500,0.5,tax_filing,2,government
20,653,200,10,4,0,1125,rebate,4500,0.5,tax_filing,2,government
21,681,201,1,1,1,11250,salesTax,8000,0.75,tax_filing,2,government
21,681,201,1,2,0,11250,taxCredit,8000,0.75,tax_filing,2,government
21,681,201,1,3,0,11250,taxDeduction,7500,0.75,tax_filing,2,government
21,681,201,1,4,0,11250,rebate,6000,0.75,tax_filing,2,government
21,681,202,2,1,1,11250,salesTax,2000,1,tax_filing,6,government
21,681,202,2,2,0,11250,taxCredit,1000,1,tax_filing,6,government
21,681,202,2,3,0,11250,taxDeduction,1500,1,tax_filing,6,government
21,681,202,2,4,0,11250,rebate,2000,1,tax_filing,6,government
21,681,203,3,1,0,11250,salesTax,6000,0.5,tax_filing,6,government
21,681,203,3,2,0,11250,taxCredit,5500,0.5,tax_filing,6,government
21,681,203,3,3,0,11250,taxDeduction,3500,0.5,tax_filing,6,government
21,681,203,3,4,1,11250,rebate,5500,0.5,tax_filing,6,government
21,681,204,4,1,0,11250,salesTax,8000,0.75,tax_filing,2,government
21,681,204,4,2,1,11250,taxCredit,5500,0.75,tax_filing,2,government
21,681,204,4,3,0,11250,taxDeduction,8000,0.75,tax_filing,2,government
21,681,204,4,4,0,11250,rebate,5500,0.75,tax_filing,2,government
21,681,205,5,1,0,11250,salesTax,2000,1,tax_filing,0,dealer
21,681,205,5,2,0,11250,taxCredit,1500,1,tax_filing,0,dealer
21,681,205,5,3,1,11250,taxDeduction,2000,1,tax_filing,0,dealer
21,681,205,5,4,0,11250,rebate,1000,1,tax_filing,0,dealer
21,681,206,6,1,0,11250,salesTax,4000,1,tax_filing,6,oem
21,681,206,6,2,1,11250,taxCredit,1000,1,tax_filing,6,oem
21,681,206,6,3,0,11250,taxDeduction,2500,1,tax_filing,6,oem
21,681,206,6,4,0,11250,rebate,2500,1,tax_filing,6,oem
21,681,207,7,1,0,11250,salesTax,1500,0.5,immediate,0,dealer
21,681,207,7,2,0,11250,taxCredit,1500,0.5,immediate,0,dealer
21,681,207,7,3,1,11250,taxDeduction,3500,0.5,immediate,0,dealer
21,681,207,7,4,0,11250,rebate,2500,0.5,immediate,0,dealer
21,681,208,8,1,0,11250,salesTax,1500,1,tax_filing,0,oem
21,681,208,8,2,1,11250,taxCredit,1500,1,tax_filing,0,oem
21,681,208,8,3,0,11250,taxDeduction,1500,1,tax_filing,0,oem
21,681,208,8,4,0,11250,rebate,1000,1,tax_filing,0,oem
21,681,209,9,1,0,11250,salesTax,2500,0.5,tax_filing,6,government
21,681,209,9,2,0,11250,taxCredit,5500,0.5,tax_filing,6,government
21,681,209,9,3,1,11250,taxDeduction,4000,0.5,tax_filing,6,government
21,681,209,9,4,0,11250,rebate,2500,0.5,tax_filing,6,government
21,681,210,10,1,0,11250,salesTax,2500,1,tax_filing,6,dealer
21,681,210,10,2,1,11250,taxCredit,1000,1,tax_filing,6,dealer
21,681,210,10,3,0,11250,taxDeduction,5500,1,tax_filing,6,dealer
21,681,210,10,4,0,11250,rebate,2500,1,tax_filing,6,dealer
22,695,211,1,1,0,3750,salesTax,5500,1,immediate,2,government
22,695,211,1,2,1,3750,taxCredit,4500,1,immediate,2,government
22,695,211,1,3,0,3750,taxDeduction,6500,1,immediate,2,government
22,695,211,1,4,0,3750,rebate,2500,1,immediate,2,government
22,695,212,2,1,0,3750,salesTax,1500,1,tax_filing,0,government
22,695,212,2,2,1,3750,taxCredit,1000,1,tax_filing,0,government
22,695,212,2,3,0,3750,taxDeduction,2000,1,tax_filing,0,government
22,695,212,2,4,0,3750,rebate,2000,1,tax_filing,0,government
22,695,213,3,1,0,3750,salesTax,2000,0.75,immediate,6,government
22,695,213,3,2,1,3750,taxCredit,3500,0.75,immediate,6,government
22,695,213,3,3,0,3750,taxDeduction,1500,0.75,immediate,6,government
22,695,213,3,4,0,3750,rebate,6500,0.75,immediate,6,government
22,695,214,4,1,0,3750,salesTax,2500,0.5,tax_filing,0,government
22,695,214,4,2,0,3750,taxCredit,1500,0.5,tax_filing,0,government
22,695,214,4,3,0,3750,taxDeduction,3000,0.5,tax_filing,0,government
22,695,214,4,4,1,3750,rebate,6500,0.5,tax_filing,0,government
22,695,215,5,1,0,3750,salesTax,2000,1,immediate,6,dealer
22,695,215,5,2,0,3750,taxCredit,2000,1,immediate,6,dealer
22,695,215,5,3,0,3750,taxDeduction,1000,1,immediate,6,dealer
22,695,215,5,4,1,3750,rebate,1000,1,immediate,6,dealer
22,695,216,6,1,1,3750,salesTax,1000,0.75,tax_filing,2,dealer
22,695,216,6,2,0,3750,taxCredit,3500,0.75,tax_filing,2,dealer
22,695,216,6,3,0,3750,taxDeduction,7500,0.75,tax_filing,2,dealer
22,695,216,6,4,0,3750,rebate,4000,0.75,tax_filing,2,dealer
22,695,217,7,1,0,3750,salesTax,3500,0.5,immediate,2,oem
22,695,217,7,2,0,3750,taxCredit,1500,0.5,immediate,2,oem
22,695,217,7,3,0,3750,taxDeduction,4000,0.5,immediate,2,oem
22,695,217,7,4,1,3750,rebate,4500,0.5,immediate,2,oem
22,695,218,8,1,0,3750,salesTax,1000,1,tax_filing,6,government
22,695,218,8,2,1,3750,taxCredit,1500,1,tax_filing,6,government
22,695,218,8,3,0,3750,taxDeduction,1500,1,tax_filing,6,government
22,695,218,8,4,0,3750,rebate,1500,1,tax_filing,6,government
22,695,219,9,1,0,3750,salesTax,7500,0.75,tax_filing,0,government
22,695,219,9,2,0,3750,taxCredit,2500,0.75,tax_filing,0,government
22,695,219,9,3,0,3750,taxDeduction,4500,0.75,tax_filing,0,government
22,695,219,9,4,1,3750,rebate,8000,0.75,tax_filing,0,government
22,695,220,10,1,0,3750,salesTax,2500,1,tax_filing,0,government
22,695,220,10,2,1,3750,taxCredit,5500,1,tax_filing,0,government
22,695,220,10,3,0,3750,taxDeduction,4000,1,tax_filing,0,government
22,695,220,10,4,0,3750,rebate,4000,1,tax_filing,0,government
23,695,221,1,1,0,1875,salesTax,5500,1,immediate,2,government
23,695,221,1,2,0,1875,taxCredit,4500,1,immediate,2,government
23,695,221,1,3,1,1875,taxDeduction,6500,1,immediate,2,government
23,695,221,1,4,0,1875,rebate,2500,1,immediate,2,government
23,695,222,2,1,0,1875,salesTax,1500,1,tax_filing,0,government
23,695,222,2,2,0,1875,taxCredit,1000,1,tax_filing,0,government
23,695,222,2,3,0,1875,taxDeduction,2000,1,tax_filing,0,government
23,695,222,2,4,1,1875,rebate,2000,1,tax_filing,0,government
23,695,223,3,1,0,1875,salesTax,2000,0.75,immediate,6,government
23,695,223,3,2,0,1875,taxCredit,3500,0.75,immediate,6,government
23,695,223,3,3,0,1875,taxDeduction,1500,0.75,immediate,6,government
23,695,223,3,4,1,1875,rebate,6500,0.75,immediate,6,government
23,695,224,4,1,0,1875,salesTax,2500,0.5,tax_filing,0,government
23,695,224,4,2,0,1875,taxCredit,1500,0.5,tax_filing,0,government
23,695,224,4,3,0,1875,taxDeduction,3000,0.5,tax_filing,0,government
23,695,224,4,4,1,1875,rebate,6500,0.5,tax_filing,0,government
23,695,225,5,1,0,1875,salesTax,2000,1,immediate,6,dealer
23,695,225,5,2,1,1875,taxCredit,2000,1,immediate,6,dealer
23,695,225,5,3,0,1875,taxDeduction,1000,1,immediate,6,dealer
23,695,225,5,4,0,1875,rebate,1000,1,immediate,6,dealer
23,695,226,6,1,0,1875,salesTax,1000,0.75,tax_filing,2,dealer
23,695,226,6,2,0,1875,taxCredit,3500,0.75,tax_filing,2,dealer
23,695,226,6,3,1,1875,taxDeduction,7500,0.75,tax_filing,2,dealer
23,695,226,6,4,0,1875,rebate,4000,0.75,tax_filing,2,dealer
23,695,227,7,1,0,1875,salesTax,3500,0.5,immediate,2,oem
23,695,227,7,2,0,1875,taxCredit,1500,0.5,immediate,2,oem
23,695,227,7,3,0,1875,taxDeduction,4000,0.5,immediate,2,oem
23,695,227,7,4,1,1875,rebate,4500,0.5,immediate,2,oem
23,695,228,8,1,1,1875,salesTax,1000,1,tax_filing,6,government
23,695,228,8,2,0,1875,taxCredit,1500,1,tax_filing,6,government
23,695,228,8,3,0,1875,taxDeduction,1500,1,tax_filing,6,government
23,695,228,8,4,0,1875,rebate,1500,1,tax_filing,6,government
23,695,229,9,1,0,1875,salesTax,7500,0.75,tax_filing,0,government
23,695,229,9,2,0,1875,taxCredit,2500,0.75,tax_filing,0,government
23,695,229,9,3,0,1875,taxDeduction,4500,0.75,tax_filing,0,government
23,695,229,9,4,1,1875,rebate,8000,0.75,tax_filing,0,government
23,695,230,10,1,0,1875,salesTax,2500,1,tax_filing,0,government
23,695,230,10,2,1,1875,taxCredit,5500,1,tax_filing,0,government
23,695,230,10,3,0,1875,taxDeduction,4000,1,tax_filing,0,government
23,695,230,10,4,0,1875,rebate,4000,1,tax_filing,0,government
24,705,231,1,1,0,1875,salesTax,4500,0.75,tax_filing,6,oem
24,705,231,1,2,1,1875,taxCredit,7500,0.75,tax_filing,6,oem
24,705,231,1,3,0,1875,taxDeduction,6500,0.75,tax_filing,6,oem
24,705,231,1,4,0,1875,rebate,2000,0.75,tax_filing,6,oem
24,705,232,2,1,0,1875,salesTax,1500,1,tax_filing,0,dealer
24,705,232,2,2,1,1875,taxCredit,1500,1,tax_filing,0,dealer
24,705,232,2,3,0,1875,taxDeduction,1000,1,tax_filing,0,dealer
24,705,232,2,4,0,1875,rebate,1500,1,tax_filing,0,dealer
24,705,233,3,1,0,1875,salesTax,4000,0.75,tax_filing,6,oem
24,705,233,3,2,0,1875,taxCredit,3000,0.75,tax_filing,6,oem
24,705,233,3,3,0,1875,taxDeduction,5000,0.75,tax_filing,6,oem
24,705,233,3,4,1,1875,rebate,5000,0.75,tax_filing,6,oem
24,705,234,4,1,0,1875,salesTax,2500,0.75,tax_filing,6,oem
24,705,234,4,2,1,1875,taxCredit,7500,0.75,tax_filing,6,oem
24,705,234,4,3,0,1875,taxDeduction,7000,0.75,tax_filing,6,oem
24,705,234,4,4,0,1875,rebate,5500,0.75,tax_filing,6,oem
24,705,235,5,1,0,1875,salesTax,1500,1,tax_filing,0,oem
24,705,235,5,2,1,1875,taxCredit,1500,1,tax_filing,0,oem
24,705,235,5,3,0,1875,taxDeduction,1000,1,tax_filing,0,oem
24,705,235,5,4,0,1875,rebate,2000,1,tax_filing,0,oem
24,705,236,6,1,0,1875,salesTax,2500,0.75,immediate,0,government
24,705,236,6,2,1,1875,taxCredit,8000,0.75,immediate,0,government
24,705,236,6,3,0,1875,taxDeduction,2000,0.75,immediate,0,government
24,705,236,6,4,0,1875,rebate,3000,0.75,immediate,0,government
24,705,237,7,1,0,1875,salesTax,6500,0.75,tax_filing,6,dealer
24,705,237,7,2,1,1875,taxCredit,7500,0.75,tax_filing,6,dealer
24,705,237,7,3,0,1875,taxDeduction,7500,0.75,tax_filing,6,dealer
24,705,237,7,4,0,1875,rebate,4500,0.75,tax_filing,6,dealer
24,705,238,8,1,0,1875,salesTax,1500,1,tax_filing,0,dealer
24,705,238,8,2,1,1875,taxCredit,1000,1,tax_filing,0,dealer
24,705,238,8,3,0,1875,taxDeduction,2000,1,tax_filing,0,dealer
24,705,238,8,4,0,1875,rebate,1000,1,tax_filing,0,dealer
24,705,239,9,1,0,1875,salesTax,4000,0.5,tax_filing,6,government
24,705,239,9,2,0,1875,taxCredit,3500,0.5,tax_filing,6,government
24,705,239,9,3,0,1875,taxDeduction,3000,0.5,tax_filing,6,government
24,705,239,9,4,1,1875,rebate,6000,0.5,tax_filing,6,government
24,705,240,10,1,0,1875,salesTax,5500,0.75,immediate,6,oem
24,705,240,10,2,0,1875,taxCredit,1000,0.75,immediate,6,oem
24,705,240,10,3,0,1875,taxDeduction,6500,0.75,immediate,6,oem
24,705,240,10,4,1,1875,rebate,5000,0.75,immediate,6,oem
25,730,241,1,1,0,7500,salesTax,3500,0.5,immediate,2,government
25,730,241,1,2,0,7500,taxCredit,3000,0.5,immediate,2,government
25,730,241,1,3,1,7500,taxDeduction,6500,0.5,immediate,2,government
25,730,241,1,4,0,7500,rebate,3000,0.5,immediate,2,government
25,730,242,2,1,1,7500,salesTax,1000,1,immediate,2,oem
25,730,242,2,2,0,7500,taxCredit,1000,1,immediate,2,oem
25,730,242,2,3,0,7500,taxDeduction,2000,1,immediate,2,oem
25,730,242,2,4,0,7500,rebate,1000,1,immediate,2,oem
25,730,243,3,1,0,7500,salesTax,2500,0.5,tax_filing,6,oem
25,730,243,3,2,0,7500,taxCredit,2000,0.5,tax_filing,6,oem
25,730,243,3,3,1,7500,taxDeduction,7500,0.5,tax_filing,6,oem
25,730,243,3,4,0,7500,rebate,4000,0.5,tax_filing,6,oem
25,730,244,4,1,0,7500,salesTax,8000,0.5,immediate,0,dealer
25,730,244,4,2,1,7500,taxCredit,4000,0.5,immediate,0,dealer
25,730,244,4,3,0,7500,taxDeduction,2500,0.5,immediate,0,dealer
25,730,244,4,4,0,7500,rebate,2500,0.5,immediate,0,dealer
25,730,245,5,1,1,7500,salesTax,1000,1,immediate,0,dealer
25,730,245,5,2,0,7500,taxCredit,1000,1,immediate,0,dealer
25,730,245,5,3,0,7500,taxDeduction,1000,1,immediate,0,dealer
25,730,245,5,4,0,7500,rebate,1000,1,immediate,0,dealer
25,730,246,6,1,0,7500,salesTax,7000,0.5,immediate,2,oem
25,730,246,6,2,0,7500,taxCredit,2500,0.5,immediate,2,oem
25,730,246,6,3,0,7500,taxDeduction,3000,0.5,immediate,2,oem
25,730,246,6,4,1,7500,rebate,7000,0.5,immediate,2,oem
25,730,247,7,1,1,7500,salesTax,2500,1,immediate,2,government
25,730,247,7,2,0,7500,taxCredit,3500,1,immediate,2,government
25,730,247,7,3,0,7500,taxDeduction,5000,1,immediate,2,government
25,730,247,7,4,0,7500,rebate,6500,1,immediate,2,government
25,730,248,8,1,1,7500,salesTax,2000,1,tax_filing,0,dealer
25,730,248,8,2,0,7500,taxCredit,1500,1,tax_filing,0,dealer
25,730,248,8,3,0,7500,taxDeduction,2000,1,tax_filing,0,dealer
25,730,248,8,4,0,7500,rebate,1000,1,tax_filing,0,dealer
25,730,249,9,1,0,7500,salesTax,1000,0.5,immediate,0,dealer
25,730,249,9,2,1,7500,taxCredit,6000,0.5,immediate,0,dealer
25,730,249,9,3,0,7500,taxDeduction,4500,0.5,immediate,0,dealer
25,730,249,9,4,0,7500,rebate,3500,0.5,immediate,0,dealer
25,730,250,10,1,1,7500,salesTax,8000,0.5,tax_filing,6,oem
25,730,250,10,2,0,7500,taxCredit,2500,0.5,tax_filing,6,oem
25,730,250,10,3,0,7500,taxDeduction,1000,0.5,tax_filing,6,oem
25,730,250,10,4,0,7500,rebate,3000,0.5,tax_filing,6,oem
26,730,251,1,1,0,3000,salesTax,3500,0.5,immediate,2,government
26,730,251,1,2,1,3000,taxCredit,3000,0.5,immediate,2,government
26,730,251,1,3,0,3000,taxDeduction,6500,0.5,immediate,2,government
26,730,251,1,4,0,3000,rebate,3000,0.5,immediate,2,government
26,730,252,2,1,0,3000,salesTax,1000,1,immediate,2,oem
26,730,252,2,2,0,3000,taxCredit,1000,1,immediate,2,oem
26,730,252,2,3,1,3000,taxDeduction,2000,1,immediate,2,oem
26,730,252,2,4,0,3000,rebate,1000,1,immediate,2,oem
26,730,253,3,1,0,3000,salesTax,2500,0.5,tax_filing,6,oem
26,730,253,3,2,0,3000,taxCredit,2000,0.5,tax_filing,6,oem
26,730,253,3,3,1,3000,taxDeduction,7500,0.5,tax_filing,6,oem
26,730,253,3,4,0,3000,rebate,4000,0.5,tax_filing,6,oem
26,730,254,4,1,0,3000,salesTax,8000,0.5,immediate,0,dealer
26,730,254,4,2,0,3000,taxCredit,4000,0.5,immediate,0,dealer
26,730,254,4,3,1,3000,taxDeduction,2500,0.5,immediate,0,dealer
26,730,254,4,4,0,3000,rebate,2500,0.5,immediate,0,dealer
26,730,255,5,1,0,3000,salesTax,1000,1,immediate,0,dealer
26,730,255,5,2,0,3000,taxCredit,1000,1,immediate,0,dealer
26,730,255,5,3,1,3000,taxDeduction,1000,1,immediate,0,dealer
26,730,255,5,4,0,3000,rebate,1000,1,immediate,0,dealer
26,730,256,6,1,0,3000,salesTax,7000,0.5,immediate,2,oem
26,730,256,6,2,1,3000,taxCredit,2500,0.5,immediate,2,oem
26,730,256,6,3,0,3000,taxDeduction,3000,0.5,immediate,2,oem
26,730,256,6,4,0,3000,rebate,7000,0.5,immediate,2,oem
26,730,257,7,1,0,3000,salesTax,2500,1,immediate,2,government
26,730,257,7,2,0,3000,taxCredit,3500,1,immediate,2,government
26,730,257,7,3,0,3000,taxDeduction,5000,1,immediate,2,government
26,730,257,7,4,1,3000,rebate,6500,1,immediate,2,government
26,730,258,8,1,0,3000,salesTax,2000,1,tax_filing,0,dealer
26,730,258,8,2,0,3000,taxCredit,1500,1,tax_filing,0,dealer
26,730,258,8,3,1,3000,taxDeduction,2000,1,tax_filing,0,dealer
26,730,258,8,4,0,3000,rebate,1000,1,tax_filing,0,dealer
26,730,259,9,1,0,3000,salesTax,1000,0.5,immediate,0,dealer
26,730,259,9,2,0,3000,taxCredit,6000,0.5,immediate,0,dealer
26,730,259,9,3,1,3000,taxDeduction,4500,0.5,immediate,0,dealer
26,730,259,9,4,0,3000,rebate,3500,0.5,immediate,0,dealer
26,730,260,10,1,0,3000,salesTax,8000,0.5,tax_filing,6,oem
26,730,260,10,2,0,3000,taxCredit,2500,0.5,tax_filing,6,oem
26,730,260,10,3,0,3000,taxDeduction,1000,0.5,tax_filing,6,oem
26,730,260,10,4,1,3000,rebate,3000,0.5,tax_filing,6,oem
27,745,261,1,1,0,3750,salesTax,5500,0.5,tax_filing,2,oem
27,745,261,1,2,0,3750,taxCredit,4000,0.5,tax_filing,2,oem
27,745,261,1,3,0,3750,taxDeduction,4000,0.5,tax_filing,2,oem
27,745,261,1,4,1,3750,rebate,1000,0.5,tax_filing,2,oem
27,745,262,2,1,0,3750,salesTax,1500,1,immediate,2,oem
27,745,262,2,2,0,3750,taxCredit,1000,1,immediate,2,oem
27,745,262,2,3,1,3750,taxDeduction,1500,1,immediate,2,oem
27,745,262,2,4,0,3750,rebate,1500,1,immediate,2,oem
27,745,263,3,1,0,3750,salesTax,4500,1,tax_filing,2,dealer
27,745,263,3,2,0,3750,taxCredit,2500,1,tax_filing,2,dealer
27,745,263,3,3,1,3750,taxDeduction,7500,1,tax_filing,2,dealer
27,745,263,3,4,0,3750,rebate,7000,1,tax_filing,2,dealer
27,745,264,4,1,0,3750,salesTax,8000,0.75,tax_filing,0,oem
27,745,264,4,2,0,3750,taxCredit,5000,0.75,tax_filing,0,oem
27,745,264,4,3,0,3750,taxDeduction,3000,0.75,tax_filing,0,oem
27,745,264,4,4,1,3750,rebate,7000,0.75,tax_filing,0,oem
27,745,265,5,1,0,3750,salesTax,1000,1,tax_filing,2,oem
27,745,265,5,2,0,3750,taxCredit,2000,1,tax_filing,2,oem
27,745,265,5,3,0,3750,taxDeduction,2000,1,tax_filing,2,oem
27,745,265,5,4,1,3750,rebate,2000,1,tax_filing,2,oem
27,745,266,6,1,0,3750,salesTax,6000,0.75,tax_filing,0,dealer
27,745,266,6,2,0,3750,taxCredit,7500,0.75,tax_filing,0,dealer
27,745,266,6,3,1,3750,taxDeduction,5500,0.75,tax_filing,0,dealer
27,745,266,6,4,0,3750,rebate,1500,0.75,tax_filing,0,dealer
27,745,267,7,1,0,3750,salesTax,4000,0.75,tax_filing,0,oem
27,745,267,7,2,1,3750,taxCredit,7000,0.75,tax_filing,0,oem
27,745,267,7,3,0,3750,taxDeduction,4000,0.75,tax_filing,0,oem
27,745,267,7,4,0,3750,rebate,3000,0.75,tax_filing,0,oem
27,745,268,8,1,1,3750,salesTax,2000,1,immediate,6,oem
27,745,268,8,2,0,3750,taxCredit,1500,1,immediate,6,oem
27,745,268,8,3,0,3750,taxDeduction,1000,1,immediate,6,oem
27,745,268,8,4,0,3750,rebate,1500,1,immediate,6,oem
27,745,269,9,1,0,3750,salesTax,3000,0.75,tax_filing,6,dealer
27,745,269,9,2,0,3750,taxCredit,1000,0.75,tax_filing,6,dealer
27,745,269,9,3,0,3750,taxDeduction,2500,0.75,tax_filing,6,dealer
27,745,269,9,4,1,3750,rebate,6000,0.75,tax_filing,6,dealer
27,745,270,10,1,0,3750,salesTax,6000,1,immediate,6,oem
27,745,270,10,2,1,3750,taxCredit,6000,1,immediate,6,oem
27,745,270,10,3,0,3750,taxDeduction,5000,1,immediate,6,oem
27,745,270,10,4,0,3750,rebate,2500,1,immediate,6,oem
28,754,271,1,1,0,2625,salesTax,6000,1,tax_filing,6,government
28,754,271,1,2,0,2625,taxCredit,4500,1,tax_filing,6,government
28,754,271,1,3,1,2625,taxDeduction,6000,1,tax_filing,6,government
28,754,271,1,4,0,2625,rebate,1500,1,tax_filing,6,government
28,754,272,2,1,0,2625,salesTax,2000,1,immediate,2,dealer
28,754,272,2,2,1,2625,taxCredit,1500,1,immediate,2,dealer
28,754,272,2,3,0,2625,taxDeduction,2000,1,immediate,2,dealer
28,754,272,2,4,0,2625,rebate,1000,1,immediate,2,dealer
28,754,273,3,1,0,2625,salesTax,4000,1,immediate,6,dealer
28,754,273,3,2,1,2625,taxCredit,7000,1,immediate,6,dealer
28,754,273,3,3,0,2625,taxDeduction,4500,1,immediate,6,dealer
28,754,273,3,4,0,2625,rebate,5500,1,immediate,6,dealer
28,754,274,4,1,0,2625,salesTax,7500,0.5,tax_filing,2,government
28,754,274,4,2,0,2625,taxCredit,2500,0.5,tax_filing,2,government
28,754,274,4,3,1,2625,taxDeduction,8000,0.5,tax_filing,2,government
28,754,274,4,4,0,2625,rebate,5500,0.5,tax_filing,2,government
28,754,275,5,1,0,2625,salesTax,1500,1,immediate,2,government
28,754,275,5,2,1,2625,taxCredit,1500,1,immediate,2,government
28,754,275,5,3,0,2625,taxDeduction,1000,1,immediate,2,government
28,754,275,5,4,0,2625,rebate,1000,1,immediate,2,government
28,754,276,6,1,0,2625,salesTax,1500,0.75,immediate,6,dealer
28,754,276,6,2,1,2625,taxCredit,4000,0.75,immediate,6,dealer
28,754,276,6,3,0,2625,taxDeduction,2500,0.75,immediate,6,dealer
28,754,276,6,4,0,2625,rebate,4500,0.75,immediate,6,dealer
28,754,277,7,1,0,2625,salesTax,2000,0.75,immediate,6,government
28,754,277,7,2,1,2625,taxCredit,7500,0.75,immediate,6,government
28,754,277,7,3,0,2625,taxDeduction,6500,0.75,immediate,6,government
28,754,277,7,4,0,2625,rebate,2500,0.75,immediate,6,government
28,754,278,8,1,0,2625,salesTax,1500,1,immediate,0,government
28,754,278,8,2,1,2625,taxCredit,2000,1,immediate,0,government
28,754,278,8,3,0,2625,taxDeduction,2000,1,immediate,0,government
28,754,278,8,4,0,2625,rebate,1500,1,immediate,0,government
28,754,279,9,1,0,2625,salesTax,8000,0.5,immediate,0,government
28,754,279,9,2,0,2625,taxCredit,2000,0.5,immediate,0,government
28,754,279,9,3,1,2625,taxDeduction,5500,0.5,immediate,0,government
28,754,279,9,4,0,2625,rebate,1500,0.5,immediate,0,government
28,754,280,10,1,0,2625,salesTax,4500,1,tax_filing,2,oem
28,754,280,10,2,0,2625,taxCredit,1000,1,tax_filing,2,oem
28,754,280,10,3,1,2625,taxDeduction,5500,1,tax_filing,2,oem
28,754,280,10,4,0,2625,rebate,4500,1,tax_filing,2,oem
29,754,281,1,1,0,2625,salesTax,6000,1,tax_filing,6,government
29,754,281,1,2,1,2625,taxCredit,4500,1,tax_filing,6,government
29,754,281,1,3,0,2625,taxDeduction,6000,1,tax_filing,6,government
29,754,281,1,4,0,2625,rebate,1500,1,tax_filing,6,government
29,754,282,2,1,0,2625,salesTax,2000,1,immediate,2,dealer
29,754,282,2,2,0,2625,taxCredit,1500,1,immediate,2,dealer
29,754,282,2,3,1,2625,taxDeduction,2000,1,immediate,2,dealer
29,754,282,2,4,0,2625,rebate,1000,1,immediate,2,dealer
29,754,283,3,1,0,2625,salesTax,4000,1,immediate,6,dealer
29,754,283,3,2,0,2625,taxCredit,7000,1,immediate,6,dealer
29,754,283,3,3,0,2625,taxDeduction,4500,1,immediate,6,dealer
29,754,283,3,4,1,2625,rebate,5500,1,immediate,6,dealer
29,754,284,4,1,0,2625,salesTax,7500,0.5,tax_filing,2,government
29,754,284,4,2,0,2625,taxCredit,2500,0.5,tax_filing,2,government
29,754,284,4,3,0,2625,taxDeduction,8000,0.5,tax_filing,2,government
29,754,284,4,4,1,2625,rebate,5500,0.5,tax_filing,2,government
29,754,285,5,1,0,2625,salesTax,1500,1,immediate,2,government
29,754,285,5,2,1,2625,taxCredit,1500,1,immediate,2,government
29,754,285,5,3,0,2625,taxDeduction,1000,1,immediate,2,government
29,754,285,5,4,0,2625,rebate,1000,1,immediate,2,government
29,754,286,6,1,0,2625,salesTax,1500,0.75,immediate,6,dealer
29,754,286,6,2,0,2625,taxCredit,4000,0.75,immediate,6,dealer
29,754,286,6,3,0,2625,taxDeduction,2500,0.75,immediate,6,dealer
29,754,286,6,4,1,2625,rebate,4500,0.75,immediate,6,dealer
